----𝑘|𝑛=𝑘·𝑛ⱼ·𝑛ᵢ |-----tⱼᵢ------|--------tₜₒₜₐₗ---------|------data e hora (utc)-------|ƒₙ(1/𝑒ᵉ) → 1/𝑒 ≈ 0.36787944117144

-----|----------|------|-------|---------|-------------|1447463153|2015/11/14 01:05:53|
 4250|2125000000|  22.5|00:22.5|  99554.7|01 03:39:14.7|1447562707|2015/11/15 04:45:07|0.36789898940160795138885048025244594128329722023581
 4251|2125500000|  22.8|00:22.8|  99577.5|01 03:39:37.5|1447562730|2015/11/15 04:45:30|0.36789898710219140643349624529489924577741495086047
 4252|2126000000|  22.5|00:22.5|  99600.0|01 03:39:60.0|1447562752|2015/11/15 04:45:52|0.3678989848035860934066266029918447583934678217629
 4253|2126500000|  22.9|00:22.9|  99622.9|01 03:40:22.9|1447562775|2015/11/15 04:46:15|0.36789898250579153541818532676090743781869320258365
 4254|2127000000|  22.8|00:22.8|  99645.7|01 03:40:45.7|1447562798|2015/11/15 04:46:38|0.36789898020880725597050533680886877166936869172924
 4255|2127500000|  22.5|00:22.5|  99668.2|01 03:41:08.2|1447562821|2015/11/15 04:47:01|0.36789897791263277895789369086071832277527894906583
 4256|2128000000|  22.9|00:22.9|  99691.0|01 03:41:31.0|1447562844|2015/11/15 04:47:24|0.36789897561726762866621711123651708701764987237033
 4257|2128500000|  22.5|00:22.5|  99713.5|01 03:41:53.5|1447562866|2015/11/15 04:47:46|0.36789897332271132977248804745707305294591536297684
 4258|2129000000|  22.9|00:22.9|  99736.4|01 03:42:16.4|1447562889|2015/11/15 04:48:09|0.36789897102896340734445127356087202220025529378378
 4259|2129500000|  22.9|00:22.9|  99759.2|01 03:42:39.2|1447562912|2015/11/15 04:48:32|0.36789896873602338684017101931614653914752405235414
 4260|2130000000|  22.5|00:22.5|  99781.7|01 03:43:01.7|1447562934|2015/11/15 04:48:54|0.36789896644389079410761863451340269451962209566137
 4261|2130500000|  22.8|00:22.8|  99804.6|01 03:43:24.6|1447562957|2015/11/15 04:49:17|0.36789896415256515538426078552515861763136796465978
 4262|2131000000|  22.9|00:22.9|  99827.4|01 03:43:47.4|1447562980|2015/11/15 04:49:40|0.36789896186204599729664818332107966133954224424616
 4263|2131500000|  22.5|00:22.5|  99849.9|01 03:44:09.9|1447563002|2015/11/15 04:50:02|0.36789895957233284686000484212812361966029510802318
 4264|2132000000|  22.9|00:22.9|  99872.8|01 03:44:32.8|1447563025|2015/11/15 04:50:25|0.36789895728342523147781786792673480624713491416736
 4265|2132500000|  22.5|00:22.5|  99895.2|01 03:44:55.2|1447563048|2015/11/15 04:50:48|0.3678989549953226789414277759755484690891911702848
 4266|2133000000|  22.8|00:22.8|  99918.1|01 03:45:18.1|1447563071|2015/11/15 04:51:11|0.36789895270802471742961933655848682914670241275268
 4267|2133500000|  22.9|00:22.9|  99940.9|01 03:45:40.9|1447563093|2015/11/15 04:51:33|0.36789895042153087550821294814954501450947858214513
 4268|2134000000|  22.5|00:22.5|  99963.4|01 03:46:03.4|1447563116|2015/11/15 04:51:56|0.36789894813584068212965653719197932334065979239701
 4269|2134500000|  22.9|00:22.9|  99986.3|01 03:46:26.3|1447563139|2015/11/15 04:52:19|0.3678989458509536666326179836900215946331833329774
 4270|2135000000|  22.5|00:22.5| 100008.8|01 03:46:48.8|1447563161|2015/11/15 04:52:41|0.36789894356686935874157807181265200192527724293281
 4271|2135500000|  22.8|00:22.8| 100031.6|01 03:47:11.6|1447563184|2015/11/15 04:53:04|0.36789894128358728856642396471036831784391696300069
 4272|2136000000|  22.9|00:22.9| 100054.5|01 03:47:34.5|1447563207|2015/11/15 04:53:27|0.36789893900110698660204320274729263290604416300823
 4273|2136500000|  22.5|00:22.5| 100077.0|01 03:47:57.0|1447563229|2015/11/15 04:53:49|0.36789893671942798372791822435235665662566560620577
 4274|2137000000|  22.9|00:22.9| 100099.8|01 03:48:19.8|1447563252|2015/11/15 04:54:12|0.36789893443854981120772140869470408885465682002222
 4275|2137500000|  22.5|00:22.5| 100122.3|01 03:48:42.3|1447563275|2015/11/15 04:54:35|0.36789893215847200068891063938984313061488369043322
 4276|2138000000|  22.8|00:22.8| 100145.2|01 03:49:05.2|1447563298|2015/11/15 04:54:58|0.36789892987919408420232538844447401263262049333182
 4277|2138500000|  22.9|00:22.9| 100168.0|01 03:49:28.0|1447563321|2015/11/15 04:55:21|0.36789892760071559416178331964930546252152410802916
 4278|2139000000|  22.5|00:22.5| 100190.5|01 03:49:50.5|1447563343|2015/11/15 04:55:43|0.36789892532303606336367741063056031422084393726432
 4279|2139500000|  22.9|00:22.9| 100213.4|01 03:50:13.4|1447563366|2015/11/15 04:56:06|0.36789892304615502498657359277225399200925264953828
 4280|2140000000|  22.8|00:22.8| 100236.2|01 03:50:36.2|1447563389|2015/11/15 04:56:29|0.36789892077007201259080890822271038229478658942366
 4281|2140500000|  22.5|00:22.5| 100258.7|01 03:50:58.7|1447563411|2015/11/15 04:56:51|0.36789891849478656011809018320015764552600434824027
 4282|2141000000|  22.8|00:22.8| 100281.5|01 03:51:21.5|1447563434|2015/11/15 04:57:14|0.36789891622029820189109321681362182406177105467742
 4283|2141500000|  22.5|00:22.5| 100304.0|01 03:51:44.0|1447563457|2015/11/15 04:57:37|0.36789891394660647261306248461670867574530381635349
 4284|2142000000|  22.8|00:22.8| 100326.9|01 03:52:06.9|1447563479|2015/11/15 04:57:59|0.36789891167371090736741135611323401330564572101586
 4285|2142500000|  22.9|00:22.9| 100349.7|01 03:52:29.7|1447563502|2015/11/15 04:58:22|0.3678989094016110416173228254350299625951130316996
 4286|2143000000|  22.5|00:22.5| 100372.2|01 03:52:52.2|1447563525|2015/11/15 04:58:45|0.36789890713030641120535075441361897408822946961002
 4287|2143500000|  22.8|00:22.8| 100395.0|01 03:53:15.0|1447563548|2015/11/15 04:59:08|0.36789890485979655235302162726880913802521489078169
 4288|2144000000|  22.5|00:22.5| 100417.5|01 03:53:37.5|1447563570|2015/11/15 04:59:30|0.36789890259008100166043681613862337007551025278448
 4289|2144500000|  22.8|00:22.8| 100440.4|01 03:54:00.4|1447563593|2015/11/15 04:59:53|0.3678989003211592961058753566763313574036979247661
 4290|2145000000|  22.8|00:22.8| 100463.2|01 03:54:23.2|1447563616|2015/11/15 05:00:16|0.36789889805303097304539723294170679050648121330753
 4291|2145500000|  22.5|00:22.5| 100485.7|01 03:54:45.7|1447563638|2015/11/15 05:00:38|0.36789889578569557021244717081498336010548748790354
 4292|2146000000|  22.8|00:22.8| 100508.5|01 03:55:08.5|1447563661|2015/11/15 05:01:01|0.36789889351915262571745893916333127666236557171144
 4293|2146500000|  22.5|00:22.5| 100531.0|01 03:55:31.0|1447563684|2015/11/15 05:01:24|0.36789889125340167804746015799102167865125124234947
 4294|2147000000|  22.9|00:22.9| 100553.9|01 03:55:53.9|1447563706|2015/11/15 05:01:46|0.36789888898844226606567761280578924048598582549231
 4295|2147500000|  22.8|00:22.8| 100576.7|01 03:56:16.7|1447563729|2015/11/15 05:02:09|0.36789888672427392901114307443524357784786173039143
 4296|2148000000|  22.5|00:22.5| 100599.2|01 03:56:39.2|1447563752|2015/11/15 05:02:32|0.36789888446089620649829962352851768297210250920802
 4297|2148500000|  22.8|00:22.8| 100622.1|01 03:57:02.1|1447563775|2015/11/15 05:02:55|0.36789888219830863851660847897967661109136667555114
 4298|2149000000|  22.5|00:22.5| 100644.5|01 03:57:24.5|1447563797|2015/11/15 05:03:17|0.36789887993651076543015632951074198755157149832404
 4299|2149500000|  22.9|00:22.9| 100667.4|01 03:57:47.4|1447563820|2015/11/15 05:03:40|0.36789887767550212797726316765351761894425537767001
 4300|2150000000|  22.9|00:22.9| 100690.2|01 03:58:10.2|1447563843|2015/11/15 05:04:03|0.36789887541528226727009062537072857676127618200232
 4301|2150500000|  22.5|00:22.5| 100712.7|01 03:58:32.7|1447563865|2015/11/15 05:04:25|0.36789887315585072479425081055831058437840804085348
 4302|2151000000|  22.8|00:22.8| 100735.6|01 03:58:55.6|1447563888|2015/11/15 05:04:48|0.36789887089720704240841564367200838340670749084211
 4303|2151500000|  22.8|00:22.8| 100758.4|01 03:59:18.4|1447563911|2015/11/15 05:05:11|0.36789886863935076234392669372276098939259336653607
 4304|2152000000|  22.5|00:22.5| 100780.9|01 03:59:40.9|1447563933|2015/11/15 05:05:33|0.36789886638228142720440551288666837526354785166353
 4305|2152500000|  22.8|00:22.8| 100803.8|01 04:00:03.8|1447563956|2015/11/15 05:05:56|0.36789886412599857996536446897664814955626338937895
 4306|2153000000|  22.5|00:22.5| 100826.2|01 04:00:26.2|1447563979|2015/11/15 05:06:19|0.3678988618705017639738180750242022310639742679193
 4307|2153500000|  22.9|00:22.9| 100849.1|01 04:00:49.1|1447564002|2015/11/15 05:06:42|0.36789885961579052294789481522102236782168051181149
 4308|2154000000|  22.9|00:22.9| 100871.9|01 04:01:11.9|1447564024|2015/11/15 05:07:04|0.36789885736186440097644946647146961202010570136291
 4309|2154500000|  22.5|00:22.5| 100894.4|01 04:01:34.4|1447564047|2015/11/15 05:07:27|0.367898855108722942518675914808266549195729843338
 4310|2155000000|  22.9|00:22.9| 100917.3|01 04:01:57.3|1447564070|2015/11/15 05:07:50|0.3678988528563656924037204659250421955654307161553
 4311|2155500000|  22.5|00:22.5| 100939.8|01 04:02:19.8|1447564092|2015/11/15 05:08:12|0.36789885060479219583029564908066802732664348004147
 4312|2156000000|  22.9|00:22.9| 100962.6|01 04:02:42.6|1447564115|2015/11/15 05:08:35|0.36789884835400199836629451363161959578020091908443
 4313|2156500000|  22.8|00:22.8| 100985.5|01 04:03:05.4|1447564138|2015/11/15 05:08:58|0.36789884610399464594840541744989161789207528279164
 4314|2157000000|  22.5|00:22.5| 101007.9|01 04:03:27.9|1447564160|2015/11/15 05:09:20|0.36789884385476968488172730648528531901731149535035
 4315|2157500000|  22.9|00:22.9| 101030.8|01 04:03:50.8|1447564183|2015/11/15 05:09:43|0.36789884160632666183938548473217514857603562086948
 4316|2158000000|  22.5|00:22.5| 101053.3|01 04:04:13.3|1447564206|2015/11/15 05:10:06|0.36789883935866512386214787386214779609540445256189
 4317|2158500000|  22.9|00:22.9| 101076.1|01 04:04:36.1|1447564229|2015/11/15 05:10:29|0.36789883711178461835804176178518970979697826495777
 4318|2159000000|  22.9|00:22.9| 101099.0|01 04:04:59.0|1447564251|2015/11/15 05:10:51|0.36789883486568469310197103940338006838691552021673
 4319|2159500000|  22.5|00:22.5| 101121.5|01 04:05:21.5|1447564274|2015/11/15 05:11:14|0.36789883262036489623533392482232438445372826037083
 4320|2160000000|  22.9|00:22.9| 101144.3|01 04:05:44.3|1447564297|2015/11/15 05:11:37|0.36789883037582477626564117428683963043871492947316
 4321|2160500000|  22.9|00:22.9| 101167.2|01 04:06:07.2|1447564320|2015/11/15 05:12:00|0.36789882813206388206613477910867498104774656254053
 4322|2161000000|  22.5|00:22.5| 101189.7|01 04:06:29.7|1447564342|2015/11/15 05:12:22|0.36789882588908176287540714785532296473652983576472
 4323|2161500000|  22.9|00:22.9| 101212.5|01 04:06:52.5|1447564365|2015/11/15 05:12:45|0.36789882364687796829702077307024401702811339770384
 4324|2162000000|  22.5|00:22.5| 101235.0|01 04:07:15.0|1447564388|2015/11/15 05:13:08|0.36789882140545204829912838179609313540118465685951
 4325|2162500000|  22.9|00:22.9| 101257.9|01 04:07:37.9|1447564410|2015/11/15 05:13:30|0.36789881916480355321409356917380055479723624785554
 4326|2163000000|  22.8|00:22.8| 101280.7|01 04:08:00.7|1447564433|2015/11/15 05:13:53|0.36789881692493203373811191439161909989728463020454
 4327|2163500000|  22.5|00:22.5| 101303.2|01 04:08:23.2|1447564456|2015/11/15 05:14:16|0.36789881468583704093083257825950913066455935010447
 4328|2164000000|  22.9|00:22.9| 101326.1|01 04:08:46.1|1447564479|2015/11/15 05:14:39|0.36789881244751812621498038168548778667528907349182
 4329|2164500000|  22.5|00:22.5| 101348.6|01 04:09:08.6|1447564501|2015/11/15 05:15:01|0.36789881020997484137597836433182255888904036016351
 4330|2165000000|  22.9|00:22.9| 101371.4|01 04:09:31.4|1447564524|2015/11/15 05:15:24|0.36789880797320673856157082273020008015351523029924
 4331|2165500000|  22.9|00:22.9| 101394.3|01 04:09:54.3|1447564547|2015/11/15 05:15:47|0.36789880573721337028144682713624943329366389235612
 4332|2166000000|  22.5|00:22.5| 101416.8|01 04:10:16.8|1447564569|2015/11/15 05:16:09|0.3678988035019942894068642164050452334857164773216
 4333|2166500000|  22.8|00:22.8| 101439.6|01 04:10:39.6|1447564592|2015/11/15 05:16:32|0.36789880126754904917027407017045925513453081208544
 4334|2167000000|  22.9|00:22.9| 101462.5|01 04:11:02.5|1447564615|2015/11/15 05:16:55|0.36789879903387720316494565761247044801572697409375
 4335|2167500000|  22.5|00:22.5| 101485.0|01 04:11:25.0|1447564637|2015/11/15 05:17:17|0.36789879680097830534459186209778182835768919202523
 4336|2168000000|  22.9|00:22.9| 101507.8|01 04:11:47.8|1447564660|2015/11/15 05:17:40|0.36789879456885191002299508098032894315497239201155
 4337|2168500000|  22.5|00:22.5| 101530.3|01 04:12:10.3|1447564683|2015/11/15 05:18:03|0.36789879233749757187363359984949839564335466894144
 4338|2169000000|  22.9|00:22.9| 101553.2|01 04:12:33.2|1447564706|2015/11/15 05:18:26|0.36789879010691484592930844051510629183425228235958
 4339|2169500000|  22.9|00:22.9| 101576.0|01 04:12:56.0|1447564729|2015/11/15 05:18:49|0.36789878787710328758177068201941542759614242166936
 4340|2170000000|  22.5|00:22.5| 101598.5|01 04:13:18.5|1447564751|2015/11/15 05:19:11|0.36789878564806245258134925396769658826389486253871
 4341|2170500000|  22.9|00:22.9| 101621.4|01 04:13:41.4|1447564774|2015/11/15 05:19:34|0.36789878341979189703657920147006348342159650626192
 4342|2171000000|  22.5|00:22.5| 101643.9|01 04:14:03.9|1447564796|2015/11/15 05:19:56|0.36789878119229117741383042098853259359592210626966
 4343|2171500000|  22.9|00:22.9| 101666.8|01 04:14:26.8|1447564819|2015/11/15 05:20:19|0.36789877896555985053693686638447856835801311746284
 4344|2172000000|  22.9|00:22.9| 101689.6|01 04:14:49.6|1447564842|2015/11/15 05:20:42|0.36789877673959747358682622446287279199215449845255
 4345|2172500000|  22.5|00:22.5| 101712.1|01 04:15:12.1|1447564865|2015/11/15 05:21:05|0.36789877451440360410115005931090732866662700883536
 4346|2173000000|  22.9|00:22.9| 101734.9|01 04:15:34.9|1447564887|2015/11/15 05:21:27|0.36789877228997779997391442472981867914069468643142
 4347|2173500000|  22.9|00:22.9| 101757.8|01 04:15:57.8|1447564910|2015/11/15 05:21:50|0.36789877006631961945511094405993563065392578537333
 4348|2174000000|  22.5|00:22.5| 101780.3|01 04:16:20.3|1447564933|2015/11/15 05:22:13|0.36789876784342862115034835670018296594956319200532
 4349|2174500000|  22.8|00:22.8| 101803.1|01 04:16:43.1|1447564956|2015/11/15 05:22:36|0.36789876562130436402048453062447792154957372289574
 4350|2175000000|  22.5|00:22.5| 101825.7|01 04:17:05.7|1447564978|2015/11/15 05:22:58|0.36789876339994640738125894019865905457995814746558
 4351|2175500000|  22.9|00:22.9| 101848.5|01 04:17:28.5|1447565001|2015/11/15 05:23:21|0.36789876117935431090292560860278759678309852422677
 4352|2176000000|  22.8|00:22.8| 101871.4|01 04:17:51.4|1447565024|2015/11/15 05:23:44|0.36789875895952763460988651416485944897915248420185
 4353|2176500000|  22.5|00:22.5| 101893.9|01 04:18:13.9|1447565046|2015/11/15 05:24:06|0.36789875674046593888032545991316170426819694025372
 4354|2177000000|  22.9|00:22.9| 101916.7|01 04:18:36.7|1447565069|2015/11/15 05:24:29|0.36789875452216878444584240565570098880405604794222
 4355|2177500000|  22.5|00:22.5| 101939.2|01 04:18:59.2|1447565092|2015/11/15 05:24:52|0.36789875230463573239108826189632198011229058433705
 4356|2178000000|  22.9|00:22.9| 101962.1|01 04:19:22.1|1447565115|2015/11/15 05:25:15|0.36789875008786634415340014489832320974917202787911
 4357|2178500000|  22.9|00:22.9| 101984.9|01 04:19:44.9|1447565137|2015/11/15 05:25:37|0.36789874787186018152243709220756368467386399201983
 4358|2179000000|  22.5|00:22.5| 102007.4|01 04:20:07.4|1447565160|2015/11/15 05:26:00|0.36789874565661680663981623794823797508852377295117
 4359|2179500000|  22.9|00:22.9| 102030.3|01 04:20:30.3|1447565183|2015/11/15 05:26:23|0.36789874344213578199874944720567922073447532980955
 4360|2180000000|  22.9|00:22.9| 102053.1|01 04:20:53.1|1447565206|2015/11/15 05:26:46|0.36789874122841667044368040881172900774870209207208
 4361|2180500000|  22.5|00:22.5| 102075.6|01 04:21:15.6|1447565228|2015/11/15 05:27:08|0.36789873901545903516992218584939026920325804173759
 4362|2181000000|  22.9|00:22.9| 102098.5|01 04:21:38.5|1447565251|2015/11/15 05:27:31|0.36789873680326243972329522319465426937830933974809
 4363|2181500000|  22.5|00:22.5| 102121.0|01 04:22:01.0|1447565273|2015/11/15 05:27:53|0.3678987345918264479997658114145653496528553356711
 4364|2182000000|  22.8|00:22.8| 102143.8|01 04:22:23.8|1447565296|2015/11/15 05:28:16|0.36789873238115062424508500634175744761917604261197
 4365|2182500000|  22.9|00:22.9| 102166.7|01 04:22:46.7|1447565319|2015/11/15 05:28:39|0.36789873017123453305442800364686445560916361839797
 4366|2183000000|  22.5|00:22.5| 102189.2|01 04:23:09.2|1447565342|2015/11/15 05:29:02|0.36789872796207773937203396773137226522241180801926
 4367|2183500000|  22.9|00:22.9| 102212.1|01 04:23:32.1|1447565365|2015/11/15 05:29:25|0.36789872575367980849084631426464385561482809488779
 4368|2184000000|  22.5|00:22.5| 102234.6|01 04:23:54.6|1447565387|2015/11/15 05:29:47|0.3678987235460403060521534456900100301782729870249
 4369|2184500000|  22.9|00:22.9| 102257.4|01 04:24:17.4|1447565410|2015/11/15 05:30:10|0.36789872133915879804522993902597739374013132857577
 4370|2185000000|  22.9|00:22.9| 102280.3|01 04:24:40.3|1447565433|2015/11/15 05:30:33|0.36789871913303485080697818528976189544876228864178
 4371|2185500000|  22.5|00:22.5| 102302.8|01 04:25:02.8|1447565455|2015/11/15 05:30:55|0.36789871692766803102157047987151074598663799153634
 4372|2186000000|  22.9|00:22.9| 102325.6|01 04:25:25.6|1447565478|2015/11/15 05:31:18|0.36789871472305790572009156318872775655607665119228
 4373|2186500000|  22.9|00:22.9| 102348.5|01 04:25:48.5|1447565501|2015/11/15 05:31:41|0.3678987125192040422801816109515671460894773285153
 4374|2187000000|  22.5|00:22.5| 102371.0|01 04:26:11.0|1447565523|2015/11/15 05:32:03|0.3678987103161060084256796733708086272118354136659
 4375|2187500000|  22.9|00:22.9| 102393.8|01 04:26:33.8|1447565546|2015/11/15 05:32:26|0.36789870811376337222626756264147211548134938963167
 4376|2188000000|  22.5|00:22.5| 102416.4|01 04:26:56.4|1447565569|2015/11/15 05:32:49|0.36789870591217570209711418803617371519576316511485
 4377|2188500000|  22.9|00:22.9| 102439.2|01 04:27:19.2|1447565592|2015/11/15 05:33:12|0.36789870371134256679852033794346572340775174190947
 4378|2189000000|  22.9|00:22.9| 102462.1|01 04:27:42.1|1447565615|2015/11/15 05:33:35|0.36789870151126353543556390818754226656059384753938
 4379|2189500000|  22.5|00:22.5| 102484.6|01 04:28:04.6|1447565637|2015/11/15 05:33:57|0.36789869931193817745774557596682884614247166125402
 4380|2190000000|  22.9|00:22.9| 102507.5|01 04:28:27.4|1447565660|2015/11/15 05:34:20|0.3678986971133660626586349187501085257593590728941
 4381|2190500000|  22.9|00:22.9| 102530.3|01 04:28:50.3|1447565683|2015/11/15 05:34:43|0.36789869491554676117551697746996974682647641320082
 4382|2191000000|  22.5|00:22.5| 102552.8|01 04:29:12.8|1447565705|2015/11/15 05:35:05|0.36789869271847984348903926335449081844910801148807
 4383|2191500000|  22.9|00:22.9| 102575.7|01 04:29:35.7|1447565728|2015/11/15 05:35:28|0.36789869052216488042285920773920399376617243978154
 4384|2192000000|  22.5|00:22.5| 102598.2|01 04:29:58.2|1447565751|2015/11/15 05:35:51|0.36789868832660144314329205420250772481387349002881
 4385|2192500000|  22.8|00:22.8| 102621.0|01 04:30:21.0|1447565774|2015/11/15 05:36:14|0.36789868613178910315895919236881918557023874080046
 4386|2193000000|  22.9|00:22.9| 102643.9|01 04:30:43.9|1447565796|2015/11/15 05:36:36|0.3678986839377274323204369327248804729912241028006
 4387|2193500000|  22.5|00:22.5| 102666.4|01 04:31:06.4|1447565819|2015/11/15 05:36:59|0.36789868174441600281990572179575104326086499040366
 4388|2194000000|  22.9|00:22.9| 102689.3|01 04:31:29.3|1447565842|2015/11/15 05:37:22|0.36789867955185438719079979702813591985594130591391
 4389|2194500000|  22.5|00:22.5| 102711.8|01 04:31:51.8|1447565864|2015/11/15 05:37:44|0.36789867736004215830745728072981402606279292479961
 4390|2195000000|  22.9|00:22.9| 102734.7|01 04:32:14.7|1447565887|2015/11/15 05:38:07|0.36789867516897888938477071241504365196204812302003
 4391|2195500000|  22.9|00:22.9| 102757.5|01 04:32:37.5|1447565910|2015/11/15 05:38:30|0.36789867297866415397783801890693256928668669079503
 4392|2196000000|  22.5|00:22.5| 102780.0|01 04:33:00.0|1447565933|2015/11/15 05:38:53|0.36789867078909752598161392154886866161946295692297
 4393|2196500000|  22.9|00:22.9| 102802.9|01 04:33:22.9|1447565955|2015/11/15 05:39:15|0.36789866860027857963056177987821314677553479121419
 4394|2197000000|  22.9|00:22.9| 102825.8|01 04:33:45.8|1447565978|2015/11/15 05:39:38|0.36789866641220688949830587111656253755234775858263
 4395|2197500000|  22.5|00:22.5| 102848.2|01 04:34:08.2|1447566001|2015/11/15 05:40:01|0.36789866422488203049728410483198742094749464535361
 4396|2198000000|  22.9|00:22.9| 102871.1|01 04:34:31.1|1447566024|2015/11/15 05:40:24|0.3678986620383035778784011721297559390614450093628
 4397|2198500000|  22.5|00:22.5| 102893.6|01 04:34:53.6|1447566046|2015/11/15 05:40:46|0.36789865985247110723068212872914753181973133105335
 4398|2199000000|  22.9|00:22.9| 102916.5|01 04:35:16.5|1447566069|2015/11/15 05:41:09|0.36789865766738419448092641128505805696140936148535
 4399|2199500000|  22.9|00:22.9| 102939.3|01 04:35:39.3|1447566092|2015/11/15 05:41:32|0.36789865548304241589336228631419084102943820021096
 4400|2200000000|  22.5|00:22.5| 102961.8|01 04:36:01.8|1447566114|2015/11/15 05:41:54|0.36789865329944534806930173108671954093517320030428
 4401|2200500000|  22.8|00:22.8| 102984.7|01 04:36:24.7|1447566137|2015/11/15 05:42:17|0.36789865111659256794679574584539791361364815784224
 4402|2201000000|  22.9|00:22.9| 103007.5|01 04:36:47.5|1447566160|2015/11/15 05:42:40|0.36789864893448365280029009671517870588808052103942
 4403|2201500000|  22.5|00:22.5| 103030.1|01 04:37:10.1|1447566183|2015/11/15 05:43:03|0.36789864675311818024028148866748889245955303979738
 4404|2202000000|  22.9|00:22.9| 103052.9|01 04:37:32.9|1447566205|2015/11/15 05:43:25|0.36789864457249572821297416790439141145877455978356
 4405|2202500000|  22.5|00:22.5| 103075.4|01 04:37:55.4|1447566228|2015/11/15 05:43:48|0.3678986423926158749999369530289443787580756893996
 4406|2203000000|  22.9|00:22.9| 103098.3|01 04:38:18.3|1447566251|2015/11/15 05:44:11|0.36789864021347819921776069436914750874946110161493
 4407|2203500000|  22.9|00:22.9| 103121.1|01 04:38:41.1|1447566274|2015/11/15 05:44:34|0.36789863803508227981771616082394213504399176187364
 4408|2204000000|  22.5|00:22.5| 103143.6|01 04:39:03.6|1447566296|2015/11/15 05:44:56|0.36789863585742769608541235360080581402367111497995
 4409|2204500000|  22.9|00:22.9| 103166.5|01 04:39:26.5|1447566319|2015/11/15 05:45:19|0.36789863368051402764045524621555501185334209892156
 4410|2205000000|  22.9|00:22.9| 103189.3|01 04:39:49.3|1447566342|2015/11/15 05:45:42|0.36789863150434085443610695012603982590019668097285
 4411|2205500000|  22.5|00:22.5| 103211.8|01 04:40:11.8|1447566364|2015/11/15 05:46:04|0.36789862932890775675894530537248307896506112360598
 4412|2206000000|  22.9|00:22.9| 103234.7|01 04:40:34.7|1447566387|2015/11/15 05:46:27|0.3678986271542143152285238955982824537447555671659
 4413|2206500000|  22.5|00:22.5| 103257.2|01 04:40:57.2|1447566410|2015/11/15 05:46:50|0.36789862498026011079703248682615860995007305346211
 4414|2207000000|  22.9|00:22.9| 103280.1|01 04:41:20.1|1447566433|2015/11/15 05:47:13|0.36789862280704472474895788936559445192027574787198
 4415|2207500000|  22.9|00:22.9| 103303.0|01 04:41:42.9|1447566455|2015/11/15 05:47:35|0.36789862063456773870074524222857089481294489566861
 4416|2208000000|  22.5|00:22.5| 103325.4|01 04:42:05.4|1447566478|2015/11/15 05:47:58|0.36789861846282873460045971943166261690753851346382
 4417|2208500000|  22.9|00:22.9| 103348.3|01 04:42:28.3|1447566501|2015/11/15 05:48:21|0.36789861629182729472744865756361338863163931209826
 4418|2209000000|  22.5|00:22.5| 103370.8|01 04:42:50.8|1447566523|2015/11/15 05:48:43|0.36789861412156300169200410399856463997971424624743
 4419|2209500000|  22.9|00:22.9| 103393.7|01 04:43:13.7|1447566546|2015/11/15 05:49:06|0.36789861195203543843502578513616297141394994428027
 4420|2210000000|  22.9|00:22.9| 103416.5|01 04:43:36.5|1447566569|2015/11/15 05:49:29|0.36789860978324418822768449405082233347368990330462
 4421|2210500000|  22.5|00:22.5| 103439.0|01 04:43:59.0|1447566592|2015/11/15 05:49:52|0.36789860761518883467108589693346460152214280989769
 4422|2211000000|  22.9|00:22.9| 103461.9|01 04:44:21.9|1447566614|2015/11/15 05:50:14|0.36789860544786896169593475771010825866399491745812
 4423|2211500000|  22.9|00:22.9| 103484.8|01 04:44:44.8|1447566637|2015/11/15 05:50:37|0.36789860328128415356219958022271887620268335368052
 4424|2212000000|  22.5|00:22.5| 103507.3|01 04:45:07.3|1447566660|2015/11/15 05:51:00|0.36789860111543399485877766735877705138844062064102
 4425|2212500000|  22.9|00:22.9| 103530.1|01 04:45:30.1|1447566683|2015/11/15 05:51:23|0.36789859895031807050316059651705943094462795206283
 4426|2213000000|  22.5|00:22.5| 103552.6|01 04:45:52.6|1447566705|2015/11/15 05:51:45|0.36789859678593596574110011079816642024694328612917
 4427|2213500000|  22.9|00:22.9| 103575.5|01 04:46:15.5|1447566728|2015/11/15 05:52:08|0.36789859462228726614627442530936615635423373291024
 4428|2214000000|  22.9|00:22.9| 103598.3|01 04:46:38.3|1447566751|2015/11/15 05:52:31|0.36789859245937155761995494797435831262711302447178
 4429|2214500000|  22.5|00:22.5| 103620.8|01 04:47:00.8|1447566773|2015/11/15 05:52:53|0.3678985902971884263906734142395933076874935154793
 4430|2215000000|  22.9|00:22.9| 103643.7|01 04:47:23.7|1447566796|2015/11/15 05:53:16|0.36789858813573745901388943506981251622448967654684
 4431|2215500000|  22.9|00:22.9| 103666.6|01 04:47:46.6|1447566819|2015/11/15 05:53:39|0.36789858597501824237165845762650312788584960340179
 4432|2216000000|  22.5|00:22.5| 103689.1|01 04:48:09.1|1447566842|2015/11/15 05:54:02|0.36789858381503036367230013802398737744497702354563
 4433|2216500000|  22.9|00:22.9| 103711.9|01 04:48:31.9|1447566864|2015/11/15 05:54:24|0.36789858165577341045006712555888997882753914815184
 4434|2217000000|  22.5|00:22.5| 103734.4|01 04:48:54.4|1447566887|2015/11/15 05:54:47|0.36789857949724697056481425780974974163442840296079
 4435|2217500000|  22.9|00:22.9| 103757.3|01 04:49:17.3|1447566910|2015/11/15 05:55:10|0.36789857733945063220166816600456153571528982476196
 4436|2218000000|  22.9|00:22.9| 103780.2|01 04:49:40.2|1447566933|2015/11/15 05:55:33|0.36789857518238398387069729005505300132481618914506
